id	date	pop_order	pop	method	channel1	channel2	gate1	gate2	position1	position2	scale	minpe
9647835a-733f-4326-910d-98036acf2b9d	2022-04-05T17:52:55+00:00	1	beads	manual	pe	chl_small						
9647835a-733f-4326-910d-98036acf2b9d	2022-04-05T17:52:55+00:00	2	synecho	manual	fsc_small	pe						
9647835a-733f-4326-910d-98036acf2b9d	2022-04-05T17:52:55+00:00	3	croco	manual	pe	chl_small						
9647835a-733f-4326-910d-98036acf2b9d	2022-04-05T17:52:55+00:00	4	prochloro	auto	fsc_small	chl_small	2.0	0.9	0	1	0.975	5.0
9647835a-733f-4326-910d-98036acf2b9d	2022-04-05T17:52:55+00:00	5	picoeuk	manual	fsc_small	chl_small						
f1d2b1b2-1446-43fb-ba1f-cfa21c6f14a6	2022-04-05T17:56:03+00:00	1	beads	manual	pe	chl_small						
f1d2b1b2-1446-43fb-ba1f-cfa21c6f14a6	2022-04-05T17:56:03+00:00	2	synecho	manual	fsc_small	pe						
f1d2b1b2-1446-43fb-ba1f-cfa21c6f14a6	2022-04-05T17:56:03+00:00	3	croco	manual	pe	chl_small						
f1d2b1b2-1446-43fb-ba1f-cfa21c6f14a6	2022-04-05T17:56:03+00:00	4	prochloro	auto	fsc_small	chl_small	1.5	0.45	0	1	0.975	2.0
f1d2b1b2-1446-43fb-ba1f-cfa21c6f14a6	2022-04-05T17:56:03+00:00	5	picoeuk	manual	fsc_small	chl_small						
57ac91f1-de6a-4225-a299-659c69e9b0d8	2022-04-05T17:59:28+00:00	1	beads	manual	pe	chl_small						
57ac91f1-de6a-4225-a299-659c69e9b0d8	2022-04-05T17:59:28+00:00	2	synecho	manual	fsc_small	pe						
57ac91f1-de6a-4225-a299-659c69e9b0d8	2022-04-05T17:59:28+00:00	3	croco	manual	pe	chl_small						
57ac91f1-de6a-4225-a299-659c69e9b0d8	2022-04-05T17:59:28+00:00	4	prochloro	auto	fsc_small	chl_small	2.0	0.7	0	1	0.975	2.0
57ac91f1-de6a-4225-a299-659c69e9b0d8	2022-04-05T17:59:28+00:00	5	picoeuk	manual	fsc_small	chl_small						
e88c6620-e909-43b0-a12d-fa4b77a1543c	2022-04-05T18:01:32+00:00	1	beads	manual	pe	chl_small						
e88c6620-e909-43b0-a12d-fa4b77a1543c	2022-04-05T18:01:32+00:00	2	synecho	manual	fsc_small	pe						
e88c6620-e909-43b0-a12d-fa4b77a1543c	2022-04-05T18:01:32+00:00	3	croco	manual	pe	chl_small						
e88c6620-e909-43b0-a12d-fa4b77a1543c	2022-04-05T18:01:32+00:00	4	prochloro	auto	fsc_small	chl_small	2.0	0.75	0	1	0.975	5.0
e88c6620-e909-43b0-a12d-fa4b77a1543c	2022-04-05T18:01:32+00:00	5	picoeuk	manual	fsc_small	chl_small						
2d329ec2-d981-4da3-96d0-37ab513d3102	2022-04-05T20:30:12+00:00	1	beads	manual	pe	chl_small						
2d329ec2-d981-4da3-96d0-37ab513d3102	2022-04-05T20:30:12+00:00	2	synecho	manual	fsc_small	pe						
2d329ec2-d981-4da3-96d0-37ab513d3102	2022-04-05T20:30:12+00:00	3	croco	manual	chl_small	pe						
2d329ec2-d981-4da3-96d0-37ab513d3102	2022-04-05T20:30:12+00:00	4	prochloro	manual	fsc_small	chl_small						
2d329ec2-d981-4da3-96d0-37ab513d3102	2022-04-05T20:30:12+00:00	5	picoeuk	manual	fsc_small	chl_small						
0fd9ca31-293b-481e-98cc-ca42db10f4e0	2022-04-05T20:33:10+00:00	1	beads	manual	pe	chl_small						
0fd9ca31-293b-481e-98cc-ca42db10f4e0	2022-04-05T20:33:10+00:00	2	synecho	manual	fsc_small	pe						
0fd9ca31-293b-481e-98cc-ca42db10f4e0	2022-04-05T20:33:10+00:00	3	croco	manual	chl_small	pe						
0fd9ca31-293b-481e-98cc-ca42db10f4e0	2022-04-05T20:33:10+00:00	4	prochloro	manual	fsc_small	chl_small						
0fd9ca31-293b-481e-98cc-ca42db10f4e0	2022-04-05T20:33:10+00:00	5	picoeuk	manual	fsc_small	chl_small						
7965427e-ac1d-4f05-a4c7-fcaf1a732474	2022-04-05T20:38:01+00:00	1	beads	manual	pe	chl_small						
7965427e-ac1d-4f05-a4c7-fcaf1a732474	2022-04-05T20:38:01+00:00	2	synecho	manual	fsc_small	pe						
7965427e-ac1d-4f05-a4c7-fcaf1a732474	2022-04-05T20:38:01+00:00	3	croco	manual	chl_small	pe						
7965427e-ac1d-4f05-a4c7-fcaf1a732474	2022-04-05T20:38:01+00:00	4	prochloro	manual	fsc_small	chl_small						
7965427e-ac1d-4f05-a4c7-fcaf1a732474	2022-04-05T20:38:01+00:00	5	picoeuk	manual	fsc_small	chl_small						
16e4590f-eebe-4962-95ee-a246cb66f053	2024-03-01T22:08:58+00:00	1	beads	manual	chl_small	pe						
16e4590f-eebe-4962-95ee-a246cb66f053	2024-03-01T22:08:58+00:00	2	synecho	manual	fsc_small	pe						
16e4590f-eebe-4962-95ee-a246cb66f053	2024-03-01T22:08:58+00:00	3	croco	manual	pe	chl_small						
16e4590f-eebe-4962-95ee-a246cb66f053	2024-03-01T22:08:58+00:00	4	prochloro	manual	fsc_small	chl_small						
16e4590f-eebe-4962-95ee-a246cb66f053	2024-03-01T22:08:58+00:00	5	picoeuk	manual	fsc_small	chl_small						
fd2caac3-db7d-405e-96f8-8bdd5b2f0f32	2024-03-01T22:18:10+00:00	1	beads	manual	pe	chl_small						
fd2caac3-db7d-405e-96f8-8bdd5b2f0f32	2024-03-01T22:18:10+00:00	2	synecho	manual	fsc_small	pe						
fd2caac3-db7d-405e-96f8-8bdd5b2f0f32	2024-03-01T22:18:10+00:00	3	croco	manual	pe	chl_small						
fd2caac3-db7d-405e-96f8-8bdd5b2f0f32	2024-03-01T22:18:10+00:00	4	prochloro	auto	fsc_small	chl_small	2.0	0.8	0	1	0.975	5.0
fd2caac3-db7d-405e-96f8-8bdd5b2f0f32	2024-03-01T22:18:10+00:00	5	picoeuk	manual	fsc_small	chl_small						
